tier,metric,diff_bin,win_rate,num_samples
IRON,goldDiff,-16000.0,0.0,50
IRON,goldDiff,-14000.0,0.0,70
IRON,goldDiff,-13500.0,0.0,55
IRON,goldDiff,-13000.0,0.0,115
IRON,goldDiff,-12500.0,0.0,180
IRON,goldDiff,-12000.0,0.025,200
IRON,goldDiff,-11500.0,0.0,265
IRON,goldDiff,-11000.0,0.057692307692307696,260
IRON,goldDiff,-10500.0,0.03225806451612903,465
IRON,goldDiff,-10000.0,0.05333333333333334,375
IRON,goldDiff,-9500.0,0.025210084033613446,595
IRON,goldDiff,-9000.0,0.06015037593984962,665
IRON,goldDiff,-8500.0,0.03205128205128205,780
IRON,goldDiff,-8000.0,0.05025125628140704,995
IRON,goldDiff,-7500.0,0.04878048780487805,1025
IRON,goldDiff,-7000.0,0.05405405405405406,1110
IRON,goldDiff,-6500.0,0.07612456747404844,1445
IRON,goldDiff,-6000.0,0.08108108108108109,1480
IRON,goldDiff,-5500.0,0.11684782608695653,1840
IRON,goldDiff,-5000.0,0.14536340852130325,1995
IRON,goldDiff,-4500.0,0.13800904977375567,2210
IRON,goldDiff,-4000.0,0.16289592760180996,2210
IRON,goldDiff,-3500.0,0.19387755102040816,2450
IRON,goldDiff,-3000.0,0.2247191011235955,2670
IRON,goldDiff,-2500.0,0.2785714285714286,2800
IRON,goldDiff,-2000.0,0.3245400902464422,2881
IRON,goldDiff,-1500.0,0.39663865546218485,2975
IRON,goldDiff,-1000.0,0.4511400651465798,3070
IRON,goldDiff,-500.0,0.4946889226100152,3295
IRON,goldDiff,0.0,0.5653409090909091,3520
IRON,goldDiff,500.0,0.5692995529061102,3355
IRON,goldDiff,1000.0,0.642512077294686,3105
IRON,goldDiff,1500.0,0.6537216828478964,3090
IRON,goldDiff,2000.0,0.7281368821292775,2630
IRON,goldDiff,2500.0,0.7632575757575758,2640
IRON,goldDiff,3000.0,0.8008048289738431,2485
IRON,goldDiff,3500.0,0.8488888888888889,2250
IRON,goldDiff,4000.0,0.8632286995515696,2230
IRON,goldDiff,4500.0,0.8926829268292683,2050
IRON,goldDiff,5000.0,0.9118457300275482,1815
IRON,goldDiff,5500.0,0.9258160237388724,1685
IRON,goldDiff,6000.0,0.9131832797427653,1555
IRON,goldDiff,6500.0,0.950207468879668,1205
IRON,goldDiff,7000.0,0.9465020576131687,1215
IRON,goldDiff,7500.0,0.9483568075117371,1065
IRON,goldDiff,8000.0,0.9672131147540983,915
IRON,goldDiff,8500.0,0.9795918367346939,735
IRON,goldDiff,9000.0,0.9929078014184397,705
IRON,goldDiff,9500.0,0.9722222222222222,540
IRON,goldDiff,10000.0,0.9782608695652174,460
IRON,goldDiff,10500.0,1.0,425
IRON,goldDiff,11000.0,0.9782608695652174,230
IRON,goldDiff,11500.0,1.0,190
IRON,goldDiff,12000.0,0.9545454545454546,220
IRON,goldDiff,12500.0,1.0,115
IRON,goldDiff,13000.0,1.0,135
IRON,goldDiff,13500.0,1.0,105
IRON,goldDiff,14000.0,1.0,75
IRON,totalKillDiff,-27.0,0.09090909090909091,55
IRON,totalKillDiff,-26.0,0.0,65
IRON,totalKillDiff,-25.0,0.08333333333333333,120
IRON,totalKillDiff,-24.0,0.1111111111111111,135
IRON,totalKillDiff,-23.0,0.15625,160
IRON,totalKillDiff,-22.0,0.11904761904761904,210
IRON,totalKillDiff,-21.0,0.05454545454545454,275
IRON,totalKillDiff,-20.0,0.09859154929577464,355
IRON,totalKillDiff,-19.0,0.06451612903225806,465
IRON,totalKillDiff,-18.0,0.06060606060606061,495
IRON,totalKillDiff,-17.0,0.06451612903225806,620
IRON,totalKillDiff,-16.0,0.1056338028169014,710
IRON,totalKillDiff,-15.0,0.07792207792207792,770
IRON,totalKillDiff,-14.0,0.04854368932038835,1030
IRON,totalKillDiff,-13.0,0.10426540284360189,1055
IRON,totalKillDiff,-12.0,0.1111111111111111,1485
IRON,totalKillDiff,-11.0,0.1054421768707483,1470
IRON,totalKillDiff,-10.0,0.1744186046511628,1720
IRON,totalKillDiff,-9.0,0.1922141119221411,2055
IRON,totalKillDiff,-8.0,0.19630484988452657,2165
IRON,totalKillDiff,-7.0,0.205761316872428,2430
IRON,totalKillDiff,-6.0,0.2606473594548552,2935
IRON,totalKillDiff,-5.0,0.293015332197615,2935
IRON,totalKillDiff,-4.0,0.3349616189811584,2866
IRON,totalKillDiff,-3.0,0.369281045751634,3060
IRON,totalKillDiff,-2.0,0.38497652582159625,3195
IRON,totalKillDiff,-1.0,0.44818304172274565,3715
IRON,totalKillDiff,0.0,0.5014450867052023,3460
IRON,totalKillDiff,1.0,0.5,3320
IRON,totalKillDiff,2.0,0.5933908045977011,3480
IRON,totalKillDiff,3.0,0.6355421686746988,3320
IRON,totalKillDiff,4.0,0.6944444444444444,3240
IRON,totalKillDiff,5.0,0.7152428810720268,2985
IRON,totalKillDiff,6.0,0.7286689419795221,2930
IRON,totalKillDiff,7.0,0.7928286852589641,2510
IRON,totalKillDiff,8.0,0.7949790794979079,2390
IRON,totalKillDiff,9.0,0.8486842105263158,2280
IRON,totalKillDiff,10.0,0.8626943005181347,1930
IRON,totalKillDiff,11.0,0.9058823529411765,1700
IRON,totalKillDiff,12.0,0.9106529209621993,1455
IRON,totalKillDiff,13.0,0.9157088122605364,1305
IRON,totalKillDiff,14.0,0.9563492063492064,1260
IRON,totalKillDiff,15.0,0.9428571428571428,1050
IRON,totalKillDiff,16.0,0.9715909090909091,880
IRON,totalKillDiff,17.0,0.9645390070921985,705
IRON,totalKillDiff,18.0,0.968503937007874,635
IRON,totalKillDiff,19.0,0.9651162790697675,430
IRON,totalKillDiff,20.0,0.921875,320
IRON,totalKillDiff,21.0,0.9824561403508771,285
IRON,totalKillDiff,22.0,0.9743589743589743,195
IRON,totalKillDiff,23.0,0.9772727272727273,220
IRON,totalKillDiff,24.0,1.0,115
IRON,totalKillDiff,25.0,0.9565217391304348,115
IRON,totalKillDiff,26.0,0.92,125
IRON,totalKillDiff,27.0,1.0,85
IRON,dragonDiff,-4.0,0.1258741258741259,1430
IRON,dragonDiff,-3.0,0.1881298992161254,4465
IRON,dragonDiff,-2.0,0.3059539330725771,11505
IRON,dragonDiff,-1.0,0.3885794763459446,15621
IRON,dragonDiff,0.0,0.5051712992889463,15470
IRON,dragonDiff,1.0,0.663899036864829,15055
IRON,dragonDiff,2.0,0.7613089509143407,10390
IRON,dragonDiff,3.0,0.8294762484774665,4105
IRON,dragonDiff,4.0,0.8501628664495114,1535
IRON,elderDiff,-1.0,0.4146341463414634,410
IRON,elderDiff,0.0,0.5153375012707127,78696
IRON,elderDiff,1.0,0.6883116883116883,385
IRON,heraldDiff,-1.0,0.3854682241140368,25255
IRON,heraldDiff,0.0,0.5220759383183008,27496
IRON,heraldDiff,1.0,0.6318732525629077,26825
IRON,baronDiff,-2.0,0.2847222222222222,720
IRON,baronDiff,-1.0,0.28824626865671643,5360
IRON,baronDiff,0.0,0.5185599152891347,67996
IRON,baronDiff,1.0,0.736734693877551,4900
IRON,baronDiff,2.0,0.7314814814814815,540
IRON,atakhanDiff,-1.0,0.2804794520547945,14600
IRON,atakhanDiff,0.0,0.5164916231484538,51511
IRON,atakhanDiff,1.0,0.7679168213887857,13465
IRON,grubDiff,-6.0,0.36607142857142855,3360
IRON,grubDiff,-4.0,0.29012345679012347,1620
IRON,grubDiff,-3.0,0.4345136518771331,23440
IRON,grubDiff,-2.0,0.48623853211009177,1635
IRON,grubDiff,-1.0,0.4158050221565731,6770
IRON,grubDiff,0.0,0.5060240963855421,3735
IRON,grubDiff,1.0,0.5300957592339262,7310
IRON,grubDiff,2.0,0.6687116564417178,1630
IRON,grubDiff,3.0,0.620137672599894,24551
IRON,grubDiff,4.0,0.6194444444444445,1800
IRON,grubDiff,6.0,0.6346414073071719,3695
IRON,outerTowerDiff,-3.0,0.07587548638132295,2570
IRON,outerTowerDiff,-2.0,0.1411764705882353,6800
IRON,outerTowerDiff,-1.0,0.2669970682674857,14326
IRON,outerTowerDiff,-0.0,0.5086723942292106,30845
IRON,outerTowerDiff,1.0,0.7438162544169611,14150
IRON,outerTowerDiff,2.0,0.8868808567603749,7470
IRON,outerTowerDiff,3.0,0.9428989751098097,3415
IRON,innerTowerDiff,-3.0,0.09584664536741214,3130
IRON,innerTowerDiff,-2.0,0.1689795918367347,6125
IRON,innerTowerDiff,-1.0,0.2687350835322196,10475
IRON,innerTowerDiff,-0.0,0.5187364912372073,38401
IRON,innerTowerDiff,1.0,0.7293369663941871,11010
IRON,innerTowerDiff,2.0,0.8237490664675131,6695
IRON,innerTowerDiff,3.0,0.9157754010695187,3740
IRON,baseTowerDiff,-3.0,0.1317365269461078,835
IRON,baseTowerDiff,-2.0,0.1673076923076923,2600
IRON,baseTowerDiff,-1.0,0.23842432619212164,7235
IRON,baseTowerDiff,-0.0,0.5113596766325179,57396
IRON,baseTowerDiff,1.0,0.7782101167315175,7710
IRON,baseTowerDiff,2.0,0.8833034111310593,2785
IRON,baseTowerDiff,3.0,0.9458128078817734,1015
BRONZE,goldDiff,-15000.0,0.0,50
BRONZE,goldDiff,-14500.0,0.0,80
BRONZE,goldDiff,-14000.0,0.0,90
BRONZE,goldDiff,-13500.0,0.0,65
BRONZE,goldDiff,-13000.0,0.0,165
BRONZE,goldDiff,-12500.0,0.041666666666666664,120
BRONZE,goldDiff,-12000.0,0.024390243902439025,205
BRONZE,goldDiff,-11500.0,0.038461538461538464,260
BRONZE,goldDiff,-11000.0,0.0,340
BRONZE,goldDiff,-10500.0,0.013888888888888888,360
BRONZE,goldDiff,-10000.0,0.030612244897959183,490
BRONZE,goldDiff,-9500.0,0.03333333333333333,450
BRONZE,goldDiff,-9000.0,0.0425531914893617,705
BRONZE,goldDiff,-8500.0,0.08917197452229299,785
BRONZE,goldDiff,-8000.0,0.039603960396039604,1010
BRONZE,goldDiff,-7500.0,0.05603448275862069,1160
BRONZE,goldDiff,-7000.0,0.07462686567164178,1005
BRONZE,goldDiff,-6500.0,0.06844106463878327,1315
BRONZE,goldDiff,-6000.0,0.11301369863013698,1460
BRONZE,goldDiff,-5500.0,0.0764525993883792,1635
BRONZE,goldDiff,-5000.0,0.15,1900
BRONZE,goldDiff,-4500.0,0.16666666666666666,2160
BRONZE,goldDiff,-4000.0,0.16122004357298475,2295
BRONZE,goldDiff,-3500.0,0.2288135593220339,2360
BRONZE,goldDiff,-3000.0,0.21388367729831145,2665
BRONZE,goldDiff,-2500.0,0.31227436823104693,2770
BRONZE,goldDiff,-2000.0,0.3685950413223141,3025
BRONZE,goldDiff,-1500.0,0.35809806835066865,3365
BRONZE,goldDiff,-1000.0,0.46635367762128327,3195
BRONZE,goldDiff,-500.0,0.49255952380952384,3360
BRONZE,goldDiff,0.0,0.5546099290780142,3525
BRONZE,goldDiff,500.0,0.6037735849056604,3445
BRONZE,goldDiff,1000.0,0.623688155922039,3335
BRONZE,goldDiff,1500.0,0.6935483870967742,3410
BRONZE,goldDiff,2000.0,0.7207792207792207,3080
BRONZE,goldDiff,2500.0,0.7852998065764023,2585
BRONZE,goldDiff,3000.0,0.8137432188065099,2765
BRONZE,goldDiff,3500.0,0.8108108108108109,2405
BRONZE,goldDiff,4000.0,0.862144420131291,2285
BRONZE,goldDiff,4500.0,0.8878281622911695,2095
BRONZE,goldDiff,5000.0,0.8737373737373737,1980
BRONZE,goldDiff,5500.0,0.8803680981595092,1630
BRONZE,goldDiff,6000.0,0.8996655518394648,1495
BRONZE,goldDiff,6500.0,0.9186046511627907,1290
BRONZE,goldDiff,7000.0,0.9678899082568807,1090
BRONZE,goldDiff,7500.0,0.9660194174757282,1030
BRONZE,goldDiff,8000.0,0.9738562091503268,765
BRONZE,goldDiff,8500.0,0.959349593495935,615
BRONZE,goldDiff,9000.0,0.975609756097561,615
BRONZE,goldDiff,9500.0,1.0,395
BRONZE,goldDiff,10000.0,1.0,360
BRONZE,goldDiff,10500.0,0.9466666666666667,375
BRONZE,goldDiff,11000.0,1.0,305
BRONZE,goldDiff,11500.0,0.98,250
BRONZE,goldDiff,12000.0,0.95,200
BRONZE,goldDiff,12500.0,1.0,115
BRONZE,goldDiff,13000.0,1.0,105
BRONZE,goldDiff,13500.0,1.0,75
BRONZE,totalKillDiff,-27.0,0.0,60
BRONZE,totalKillDiff,-25.0,0.05263157894736842,95
BRONZE,totalKillDiff,-24.0,0.047619047619047616,105
BRONZE,totalKillDiff,-23.0,0.0,155
BRONZE,totalKillDiff,-22.0,0.023255813953488372,215
BRONZE,totalKillDiff,-21.0,0.022222222222222223,225
BRONZE,totalKillDiff,-20.0,0.03773584905660377,265
BRONZE,totalKillDiff,-19.0,0.05405405405405406,370
BRONZE,totalKillDiff,-18.0,0.042105263157894736,475
BRONZE,totalKillDiff,-17.0,0.08029197080291971,685
BRONZE,totalKillDiff,-16.0,0.04938271604938271,810
BRONZE,totalKillDiff,-15.0,0.0718954248366013,765
BRONZE,totalKillDiff,-14.0,0.08433734939759036,830
BRONZE,totalKillDiff,-13.0,0.0861244019138756,1045
BRONZE,totalKillDiff,-12.0,0.08391608391608392,1430
BRONZE,totalKillDiff,-11.0,0.14726027397260275,1460
BRONZE,totalKillDiff,-10.0,0.16939890710382513,1830
BRONZE,totalKillDiff,-9.0,0.1825,2000
BRONZE,totalKillDiff,-8.0,0.17330210772833723,2135
BRONZE,totalKillDiff,-7.0,0.22574257425742575,2525
BRONZE,totalKillDiff,-6.0,0.22598870056497175,2655
BRONZE,totalKillDiff,-5.0,0.3027681660899654,2890
BRONZE,totalKillDiff,-4.0,0.3278955954323002,3065
BRONZE,totalKillDiff,-3.0,0.39555555555555555,3375
BRONZE,totalKillDiff,-2.0,0.4408759124087591,3425
BRONZE,totalKillDiff,-1.0,0.4776536312849162,3580
BRONZE,totalKillDiff,0.0,0.5288831835686778,3895
BRONZE,totalKillDiff,1.0,0.5955983493810179,3635
BRONZE,totalKillDiff,2.0,0.6090775988286969,3415
BRONZE,totalKillDiff,3.0,0.6617862371888726,3415
BRONZE,totalKillDiff,4.0,0.6841294298921418,3245
BRONZE,totalKillDiff,5.0,0.7026194144838213,3245
BRONZE,totalKillDiff,6.0,0.7871621621621622,2960
BRONZE,totalKillDiff,7.0,0.7640449438202247,2670
BRONZE,totalKillDiff,8.0,0.7842003853564548,2595
BRONZE,totalKillDiff,9.0,0.8130630630630631,2220
BRONZE,totalKillDiff,10.0,0.8380952380952381,2100
BRONZE,totalKillDiff,11.0,0.8208092485549133,1730
BRONZE,totalKillDiff,12.0,0.8557692307692307,1560
BRONZE,totalKillDiff,13.0,0.8904593639575972,1415
BRONZE,totalKillDiff,14.0,0.8716814159292036,1130
BRONZE,totalKillDiff,15.0,0.895,1000
BRONZE,totalKillDiff,16.0,0.8741721854304636,755
BRONZE,totalKillDiff,17.0,0.9426229508196722,610
BRONZE,totalKillDiff,18.0,0.9572649572649573,585
BRONZE,totalKillDiff,19.0,0.9361702127659575,470
BRONZE,totalKillDiff,20.0,0.9571428571428572,350
BRONZE,totalKillDiff,21.0,0.96,250
BRONZE,totalKillDiff,22.0,0.8444444444444444,225
BRONZE,totalKillDiff,23.0,0.9722222222222222,180
BRONZE,totalKillDiff,24.0,0.9545454545454546,110
BRONZE,totalKillDiff,25.0,1.0,110
BRONZE,totalKillDiff,26.0,0.8823529411764706,85
BRONZE,dragonDiff,-4.0,0.09333333333333334,1500
BRONZE,dragonDiff,-3.0,0.16666666666666666,4680
BRONZE,dragonDiff,-2.0,0.27969174977334543,11030
BRONZE,dragonDiff,-1.0,0.4005708848715509,15765
BRONZE,dragonDiff,0.0,0.5302325581395348,16125
BRONZE,dragonDiff,1.0,0.6533463287849253,15390
BRONZE,dragonDiff,2.0,0.7642621404997643,10605
BRONZE,dragonDiff,3.0,0.8571428571428571,4340
BRONZE,dragonDiff,4.0,0.9073359073359073,1295
BRONZE,elderDiff,-1.0,0.28,250
BRONZE,elderDiff,0.0,0.5195129566031845,80075
BRONZE,elderDiff,1.0,0.6666666666666666,345
BRONZE,heraldDiff,-1.0,0.3839875631558492,25730
BRONZE,heraldDiff,0.0,0.5228076708247998,26855
BRONZE,heraldDiff,1.0,0.6397228637413395,28145
BRONZE,baronDiff,-3.0,0.36363636363636365,55
BRONZE,baronDiff,-2.0,0.3375796178343949,785
BRONZE,baronDiff,-1.0,0.3127147766323024,5820
BRONZE,baronDiff,0.0,0.521806167400881,68100
BRONZE,baronDiff,1.0,0.7122774133083412,5335
BRONZE,baronDiff,2.0,0.768595041322314,605
BRONZE,atakhanDiff,-1.0,0.29560336763330214,16035
BRONZE,atakhanDiff,0.0,0.5212453098063077,49305
BRONZE,atakhanDiff,1.0,0.7462638076673165,15390
BRONZE,grubDiff,-6.0,0.4155844155844156,1540
BRONZE,grubDiff,-4.0,0.43010752688172044,930
BRONZE,grubDiff,-3.0,0.4331668331668332,25025
BRONZE,grubDiff,-2.0,0.5572916666666666,960
BRONZE,grubDiff,-1.0,0.42697327532628965,8045
BRONZE,grubDiff,0.0,0.5090543259557344,2485
BRONZE,grubDiff,1.0,0.547085201793722,8920
BRONZE,grubDiff,2.0,0.5643153526970954,1205
BRONZE,grubDiff,3.0,0.6024568274879829,28085
BRONZE,grubDiff,4.0,0.6985294117647058,1360
BRONZE,grubDiff,6.0,0.6365740740740741,2160
BRONZE,outerTowerDiff,-3.0,0.07243816254416961,2830
BRONZE,outerTowerDiff,-2.0,0.14074074074074075,6750
BRONZE,outerTowerDiff,-1.0,0.2738450074515648,13420
BRONZE,outerTowerDiff,-0.0,0.5175410872313527,31640
BRONZE,outerTowerDiff,1.0,0.7437459910198846,15590
BRONZE,outerTowerDiff,2.0,0.8439620081411127,7370
BRONZE,outerTowerDiff,3.0,0.9281150159744409,3130
BRONZE,innerTowerDiff,-3.0,0.09208400646203554,3095
BRONZE,innerTowerDiff,-2.0,0.17284991568296795,5930
BRONZE,innerTowerDiff,-1.0,0.28942213516160625,10210
BRONZE,innerTowerDiff,-0.0,0.5226841905724757,39565
BRONZE,innerTowerDiff,1.0,0.7195442594215601,11410
BRONZE,innerTowerDiff,2.0,0.7959183673469388,6860
BRONZE,innerTowerDiff,3.0,0.9043715846994536,3660
BRONZE,baseTowerDiff,-3.0,0.11042944785276074,815
BRONZE,baseTowerDiff,-2.0,0.14388489208633093,2780
BRONZE,baseTowerDiff,-1.0,0.24416909620991253,6860
BRONZE,baseTowerDiff,-0.0,0.5198331630915901,58740
BRONZE,baseTowerDiff,1.0,0.7724094087730451,7865
BRONZE,baseTowerDiff,2.0,0.8417132216014898,2685
BRONZE,baseTowerDiff,3.0,0.9035532994923858,985
SILVER,goldDiff,-14500.0,0.0,55
SILVER,goldDiff,-14000.0,0.0,75
SILVER,goldDiff,-13500.0,0.0,90
SILVER,goldDiff,-13000.0,0.0,135
SILVER,goldDiff,-12500.0,0.0,145
SILVER,goldDiff,-12000.0,0.0,210
SILVER,goldDiff,-11500.0,0.02,250
SILVER,goldDiff,-11000.0,0.01639344262295082,305
SILVER,goldDiff,-10500.0,0.03225806451612903,310
SILVER,goldDiff,-10000.0,0.010526315789473684,475
SILVER,goldDiff,-9500.0,0.0,530
SILVER,goldDiff,-9000.0,0.02654867256637168,565
SILVER,goldDiff,-8500.0,0.031446540880503145,795
SILVER,goldDiff,-8000.0,0.03932584269662921,890
SILVER,goldDiff,-7500.0,0.07511737089201878,1065
SILVER,goldDiff,-7000.0,0.06746031746031746,1260
SILVER,goldDiff,-6500.0,0.06418918918918919,1480
SILVER,goldDiff,-6000.0,0.1038961038961039,1540
SILVER,goldDiff,-5500.0,0.12162162162162163,1850
SILVER,goldDiff,-5000.0,0.12694300518134716,1930
SILVER,goldDiff,-4500.0,0.15265486725663716,2260
SILVER,goldDiff,-4000.0,0.16780045351473924,2205
SILVER,goldDiff,-3500.0,0.19960861056751467,2555
SILVER,goldDiff,-3000.0,0.27566539923954375,2630
SILVER,goldDiff,-2500.0,0.2775974025974026,3080
SILVER,goldDiff,-2000.0,0.3089171974522293,3140
SILVER,goldDiff,-1500.0,0.3546423135464231,3285
SILVER,goldDiff,-1000.0,0.43525741029641185,3205
SILVER,goldDiff,-500.0,0.48625180897250364,3455
SILVER,goldDiff,0.0,0.5101763907734057,3685
SILVER,goldDiff,500.0,0.6287671232876713,3650
SILVER,goldDiff,1000.0,0.6236559139784946,3255
SILVER,goldDiff,1500.0,0.676126878130217,2995
SILVER,goldDiff,2000.0,0.7087542087542088,2970
SILVER,goldDiff,2500.0,0.7431506849315068,2920
SILVER,goldDiff,3000.0,0.7682481751824818,2740
SILVER,goldDiff,3500.0,0.8413361169102297,2395
SILVER,goldDiff,4000.0,0.8466386554621849,2380
SILVER,goldDiff,4500.0,0.85785536159601,2005
SILVER,goldDiff,5000.0,0.8958333333333334,1920
SILVER,goldDiff,5500.0,0.901840490797546,1630
SILVER,goldDiff,6000.0,0.9111111111111111,1350
SILVER,goldDiff,6500.0,0.921875,1280
SILVER,goldDiff,7000.0,0.9530516431924883,1065
SILVER,goldDiff,7500.0,0.9711538461538461,1040
SILVER,goldDiff,8000.0,0.9675324675324676,770
SILVER,goldDiff,8500.0,0.9788732394366197,710
SILVER,goldDiff,9000.0,0.9914529914529915,585
SILVER,goldDiff,9500.0,0.941747572815534,515
SILVER,goldDiff,10000.0,0.9777777777777777,450
SILVER,goldDiff,10500.0,0.9871794871794872,390
SILVER,goldDiff,11000.0,1.0,275
SILVER,goldDiff,11500.0,1.0,225
SILVER,goldDiff,12000.0,1.0,175
SILVER,goldDiff,12500.0,0.9615384615384616,130
SILVER,goldDiff,13000.0,1.0,95
SILVER,goldDiff,13500.0,1.0,105
SILVER,goldDiff,14000.0,1.0,65
SILVER,totalKillDiff,-27.0,0.1,50
SILVER,totalKillDiff,-25.0,0.05,100
SILVER,totalKillDiff,-24.0,0.0,80
SILVER,totalKillDiff,-23.0,0.0,145
SILVER,totalKillDiff,-22.0,0.0,170
SILVER,totalKillDiff,-21.0,0.03636363636363636,275
SILVER,totalKillDiff,-20.0,0.03508771929824561,285
SILVER,totalKillDiff,-19.0,0.08333333333333333,360
SILVER,totalKillDiff,-18.0,0.0673076923076923,520
SILVER,totalKillDiff,-17.0,0.0625,640
SILVER,totalKillDiff,-16.0,0.078125,640
SILVER,totalKillDiff,-15.0,0.07453416149068323,805
SILVER,totalKillDiff,-14.0,0.11538461538461539,1040
SILVER,totalKillDiff,-13.0,0.11392405063291139,1185
SILVER,totalKillDiff,-12.0,0.11827956989247312,1395
SILVER,totalKillDiff,-11.0,0.1144578313253012,1660
SILVER,totalKillDiff,-10.0,0.1462140992167102,1915
SILVER,totalKillDiff,-9.0,0.1715686274509804,2040
SILVER,totalKillDiff,-8.0,0.1676190476190476,2625
SILVER,totalKillDiff,-7.0,0.2485207100591716,2535
SILVER,totalKillDiff,-6.0,0.22423146473779385,2765
SILVER,totalKillDiff,-5.0,0.282793867120954,2935
SILVER,totalKillDiff,-4.0,0.35735735735735735,3330
SILVER,totalKillDiff,-3.0,0.3472429210134128,3355
SILVER,totalKillDiff,-2.0,0.425,3600
SILVER,totalKillDiff,-1.0,0.46121883656509693,3610
SILVER,totalKillDiff,0.0,0.5058214747736093,3865
SILVER,totalKillDiff,1.0,0.5618131868131868,3640
SILVER,totalKillDiff,2.0,0.5890227576974565,3735
SILVER,totalKillDiff,3.0,0.6638297872340425,3525
SILVER,totalKillDiff,4.0,0.6884057971014492,3450
SILVER,totalKillDiff,5.0,0.718801996672213,3005
SILVER,totalKillDiff,6.0,0.7219512195121951,3075
SILVER,totalKillDiff,7.0,0.7435387673956262,2515
SILVER,totalKillDiff,8.0,0.8015564202334631,2570
SILVER,totalKillDiff,9.0,0.8386363636363636,2200
SILVER,totalKillDiff,10.0,0.8733850129198967,1935
SILVER,totalKillDiff,11.0,0.8858024691358025,1620
SILVER,totalKillDiff,12.0,0.8485915492957746,1420
SILVER,totalKillDiff,13.0,0.9031007751937985,1290
SILVER,totalKillDiff,14.0,0.9074074074074074,1080
SILVER,totalKillDiff,15.0,0.9333333333333333,900
SILVER,totalKillDiff,16.0,0.910828025477707,785
SILVER,totalKillDiff,17.0,0.916083916083916,715
SILVER,totalKillDiff,18.0,0.8969072164948454,485
SILVER,totalKillDiff,19.0,0.9512195121951219,410
SILVER,totalKillDiff,20.0,1.0,365
SILVER,totalKillDiff,21.0,0.9814814814814815,270
SILVER,totalKillDiff,22.0,1.0,155
SILVER,totalKillDiff,23.0,0.9333333333333333,150
SILVER,totalKillDiff,24.0,1.0,135
SILVER,totalKillDiff,25.0,1.0,110
SILVER,totalKillDiff,26.0,1.0,90
SILVER,dragonDiff,-4.0,0.12923076923076923,1625
SILVER,dragonDiff,-3.0,0.1835032437442076,5395
SILVER,dragonDiff,-2.0,0.2860073861304883,12185
SILVER,dragonDiff,-1.0,0.4030534351145038,16375
SILVER,dragonDiff,0.0,0.5204587724736516,16130
SILVER,dragonDiff,1.0,0.6435045317220544,14895
SILVER,dragonDiff,2.0,0.7532663316582915,9950
SILVER,dragonDiff,3.0,0.890745501285347,3890
SILVER,dragonDiff,4.0,0.9388489208633094,1390
SILVER,elderDiff,-1.0,0.3064516129032258,310
SILVER,elderDiff,0.0,0.5074912140082619,81095
SILVER,elderDiff,1.0,0.6578947368421053,380
SILVER,heraldDiff,-1.0,0.3761398176291793,26320
SILVER,heraldDiff,0.0,0.5161229846269216,26670
SILVER,heraldDiff,1.0,0.6193447737909517,28845
SILVER,baronDiff,-3.0,0.25,120
SILVER,baronDiff,-2.0,0.2553191489361702,705
SILVER,baronDiff,-1.0,0.2586352148272957,5935
SILVER,baronDiff,0.0,0.5121172543897837,68910
SILVER,baronDiff,1.0,0.7315068493150685,5475
SILVER,baronDiff,2.0,0.72,625
SILVER,atakhanDiff,-1.0,0.2905504857226965,16985
SILVER,atakhanDiff,0.0,0.5147389969293756,48850
SILVER,atakhanDiff,1.0,0.715625,16000
SILVER,grubDiff,-6.0,0.3187250996015936,1255
SILVER,grubDiff,-4.0,0.3728813559322034,590
SILVER,grubDiff,-3.0,0.4296021840873635,25640
SILVER,grubDiff,-2.0,0.45121951219512196,820
SILVER,grubDiff,-1.0,0.4558139534883721,8600
SILVER,grubDiff,0.0,0.4843373493975904,2075
SILVER,grubDiff,1.0,0.5633008713480266,9755
SILVER,grubDiff,2.0,0.455026455026455,945
SILVER,grubDiff,3.0,0.5711395819285232,29660
SILVER,grubDiff,4.0,0.6081871345029239,855
SILVER,grubDiff,6.0,0.7431192660550459,1635
SILVER,outerTowerDiff,-3.0,0.08333333333333333,2880
SILVER,outerTowerDiff,-2.0,0.1433640880056778,7045
SILVER,outerTowerDiff,-1.0,0.2933664420007095,14095
SILVER,outerTowerDiff,-0.0,0.4906467977171845,31540
SILVER,outerTowerDiff,1.0,0.723041625696493,15255
SILVER,outerTowerDiff,2.0,0.8539397821909033,7805
SILVER,outerTowerDiff,3.0,0.9253499222395023,3215
SILVER,innerTowerDiff,-3.0,0.10122699386503067,3260
SILVER,innerTowerDiff,-2.0,0.17405582922824303,6090
SILVER,innerTowerDiff,-1.0,0.27624576681180457,10335
SILVER,innerTowerDiff,-0.0,0.5122582234815819,40585
SILVER,innerTowerDiff,1.0,0.7098821396192203,11030
SILVER,innerTowerDiff,2.0,0.7792792792792793,6660
SILVER,innerTowerDiff,3.0,0.896774193548387,3875
SILVER,baseTowerDiff,-3.0,0.18947368421052632,950
SILVER,baseTowerDiff,-2.0,0.126,2500
SILVER,baseTowerDiff,-1.0,0.2192916352675207,6635
SILVER,baseTowerDiff,-0.0,0.5105523495465787,60650
SILVER,baseTowerDiff,1.0,0.7487989018531228,7285
SILVER,baseTowerDiff,2.0,0.8300536672629696,2795
SILVER,baseTowerDiff,3.0,0.8235294117647058,1020
